SeqID,Ini_Species,TaxID,mol_type,length,Ini_sciname,kew_id,family,genus,species,infraspecies,sci_name,rank,taxonomic_status,accepted_kew_id,accepted_name,reviewed
NC_015831.1,Ferrocalamus rimosivaginus,591214,genomic DNA,139467,Ferrocalamus rimosivaginus,904185-1,Poaceae,Ferrocalamus,rimosivaginus,,Ferrocalamus rimosivaginus,SPECIES,Accepted,,,
NC_015891.1,Spirodela polyrhiza,29656,genomic DNA,168788,Spirodela polyrhiza,526250-1,Araceae,Spirodela,polyrhiza,,Spirodela polyrhiza,SPECIES,Accepted,,,
NC_015892.1,Magnolia kwangsiensis,86722,genomic DNA,159667,Magnolia kwangsiensis,60433085-2,Magnoliaceae,Magnolia,kwangsiensis,,Magnolia kwangsiensis,SPECIES,Accepted,,,
NC_015894.1,Wolffiella lingulata,161126,genomic DNA,169337,Wolffiella lingulata,269071-2,Araceae,Wolffiella,lingulata,,Wolffiella lingulata,SPECIES,Accepted,,,
NC_015899.1,Wolffia australiana,161112,genomic DNA,168704,Wolffia australiana,148868-3,Araceae,Wolffia,australiana,,Wolffia australiana,SPECIES,Accepted,,,
NC_015990.1,Panicum virgatum,38727,genomic DNA,139619,Panicum virgatum,413537-1,Poaceae,Panicum,virgatum,,Panicum virgatum,SPECIES,Accepted,,,
NC_015996.1,Pyrus pyrifolia,3767,genomic DNA,159922,Pyrus pyrifolia,731158-1,Rosaceae,Pyrus,pyrifolia,,Pyrus pyrifolia,SPECIES,Accepted,,,
NC_016058.1,Larix decidua,71402,genomic DNA,122474,Larix decidua,262420-1,Pinaceae,Larix,decidua,,Larix decidua,SPECIES,Accepted,,,
NC_016063.1,Cephalotaxus wilsoniana,50179,genomic DNA,136196,Cephalotaxus wilsoniana,261818-1,Taxaceae,Cephalotaxus,harringtonia,,Cephalotaxus harringtonia,SPECIES,Synonym,,,
NC_016064.1,Pseudotsuga sinensis var. wilsoniana,71408,genomic DNA,122513,Pseudotsuga sinensis var. wilsoniana,77168988-1,Pinaceae,Pseudotsuga,sinensis,sinensis,Pseudotsuga sinensis var. sinensis,VARIETY,Synonym,,,
NC_016065.1,Taiwania cryptomerioides,50187,genomic DNA,132588,Taiwania cryptomerioides,263753-1,Cupressaceae,Taiwania,cryptomerioides,,Taiwania cryptomerioides,SPECIES,Accepted,,,
NC_016068.1,Nicotiana undulata,118713,genomic DNA,155863,Nicotiana undulata,817092-1,Solanaceae,Nicotiana,undulata,,Nicotiana undulata,SPECIES,Accepted,,,
NC_016069.1,Picea morrisonicola,93926,genomic DNA,124168,Picea morrisonicola,676975-1,Pinaceae,Picea,morrisonicola,,Picea morrisonicola,SPECIES,Accepted,,,
NC_016430.1,Eleutherococcus senticosus,82096,genomic DNA,156768,Eleutherococcus senticosus,90431-1,Araliaceae,Eleutherococcus,senticosus,,Eleutherococcus senticosus,SPECIES,Accepted,,,
NC_016433.2,Sesamum indicum,4182,genomic DNA,153324,Sesamum indicum,675971-1,Pedaliaceae,Sesamum,indicum,,Sesamum indicum,SPECIES,Accepted,,,
NC_016471.1,Neottia nidus-avis,48534,genomic DNA,92060,Neottia nidus-avis,645356-1,Orchidaceae,Neottia,nidus-avis,,Neottia nidus-avis,SPECIES,Accepted,,,
NC_016668.1,Gossypium raimondii,29730,genomic DNA,160161,Gossypium raimondii,112750-2,Malvaceae,Gossypium,raimondii,,Gossypium raimondii,SPECIES,Accepted,,,
NC_016670.1,Gossypium darwinii,34276,genomic DNA,160378,Gossypium darwinii,112670-2,Malvaceae,Gossypium,darwinii,,Gossypium darwinii,SPECIES,Accepted,,,
NC_016677.1,Leersia tisserantii,196901,genomic DNA,136551,Leersia tisserantii,406986-1,Poaceae,Leersia,tisserantii,,Leersia tisserantii,SPECIES,Accepted,,,
NC_016690.1,Gossypium tomentosum,34277,genomic DNA,160433,Gossypium tomentosum,30042843-2,Malvaceae,Gossypium,hirsutum,,Gossypium hirsutum,SPECIES,Synonym,,,
NC_016692.1,Gossypium herbaceum subsp. africanum,76056,genomic DNA,160315,Gossypium herbaceum subsp. africanum,953446-1,Malvaceae,Gossypium,herbaceum,africanum,Gossypium herbaceum subsp. africanum,SUBSPECIES,Accepted,,,
NC_016699.1,Phyllostachys propinqua,524874,genomic DNA,139704,Phyllostachys propinqua,416039-1,Poaceae,Phyllostachys,propinqua,,Phyllostachys propinqua,SPECIES,Accepted,,,
NC_016708.2,Pongamia pinnata,56065,genomic DNA,152968,Pongamia pinnata,515679-1,Fabaceae,Pongamia,pinnata,,Pongamia pinnata,SPECIES,Accepted,,,
NC_016711.1,Gossypium mustelinum,34275,genomic DNA,160313,Gossypium mustelinum,112728-2,Malvaceae,Gossypium,mustelinum,,Gossypium mustelinum,SPECIES,Accepted,,,
NC_016712.1,Gossypium arboreum,29729,genomic DNA,160230,Gossypium arboreum,559664-1,Malvaceae,Gossypium,arboreum,,Gossypium arboreum,SPECIES,Accepted,,,
NC_016718.1,Rhynchoryza subulata,110453,genomic DNA,136303,Rhynchoryza subulata,220021-2,Poaceae,Rhynchoryza,subulata,,Rhynchoryza subulata,SPECIES,Accepted,,,
NC_016727.1,Silene vulgaris,42043,genomic DNA,151583,Silene vulgaris,158668-1,Caryophyllaceae,Silene,vulgaris,,Silene vulgaris,SPECIES,Accepted,,,
NC_016728.1,Silene noctiflora,39899,genomic DNA,151639,Silene noctiflora,304203-2,Caryophyllaceae,Silene,noctiflora,,Silene noctiflora,SPECIES,Accepted,,,
NC_016729.1,Silene conica,39875,genomic DNA,147208,Silene conica,157130-1,Caryophyllaceae,Silene,conica,,Silene conica,SPECIES,Accepted,,,
NC_016730.1,Silene latifolia,37657,genomic DNA,151736,Silene latifolia,157647-1,Caryophyllaceae,Silene,latifolia,,Silene latifolia,SPECIES,Accepted,,,
NC_016734.1,Brassica napus,3708,genomic DNA,152860,Brassica napus,279419-1,Brassicaceae,Brassica,napus,,Brassica napus,SPECIES,Accepted,,,
NC_016736.1,Ricinus communis,3988,genomic DNA,163161,Ricinus communis,355498-1,Euphorbiaceae,Ricinus,communis,,Ricinus communis,SPECIES,Accepted,,,
NC_016753.1,Colocasia esculenta,4460,genomic DNA,162424,Colocasia esculenta,1170772-2,Araceae,Colocasia,esculenta,,Colocasia esculenta,SPECIES,Accepted,,,
NC_016921.1,Pentactina rupicola,519533,genomic DNA,156612,Pentactina rupicola,727190-1,Rosaceae,Pentactina,rupicola,,Pentactina rupicola,SPECIES,Accepted,,,
NC_016927.1,Oryza meridionalis,40149,genomic DNA,134558,Oryza meridionalis,410115-1,Poaceae,Oryza,rufipogon,,Oryza rufipogon,SPECIES,Synonym,,,
NC_016986.1,Ginkgo biloba,3311,genomic DNA,156988,Ginkgo biloba,262125-1,Ginkgoaceae,Ginkgo,biloba,,Ginkgo biloba,SPECIES,Accepted,,,
NC_017006.1,Mankyua chejuensis,996148,genomic DNA,146221,Mankyua chejuensis,20003351-1,Ophioglossaceae,Mankyua,chejuensis,,Mankyua chejuensis,SPECIES,Accepted,,,
NC_017602.1,Elaeis guineensis,51953,genomic DNA,156973,Elaeis guineensis,666802-1,Arecaceae,Elaeis,guineensis,,Elaeis guineensis,SPECIES,Accepted,,,
NC_017609.1,Phalaenopsis equestris,78828,genomic DNA,148959,Phalaenopsis equestris,650531-1,Orchidaceae,Phalaenopsis,equestris,,Phalaenopsis equestris,SPECIES,Accepted,,,
NC_017835.1,Oryza rufipogon,4529,genomic DNA,134544,Oryza rufipogon,410115-1,Poaceae,Oryza,rufipogon,,Oryza rufipogon,SPECIES,Accepted,,,
NC_017894.1,Gossypium gossypioides,34282,genomic DNA,159959,Gossypium gossypioides,112677-2,Malvaceae,Gossypium,gossypioides,,Gossypium gossypioides,SPECIES,Accepted,,,
NC_018051.1,Vigna unguiculata,3917,genomic DNA,152415,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
NC_018109.1,Gossypium incanum,47637,genomic DNA,159205,Gossypium incanum,559735-1,Malvaceae,Gossypium,incanum,,Gossypium incanum,SPECIES,Accepted,,,
NC_018110.1,Gossypium somalense,47635,genomic DNA,159539,Gossypium somalense,559830-1,Malvaceae,Gossypium,somalense,,Gossypium somalense,SPECIES,Accepted,,,
NC_018111.1,Gossypium capitis-viridis,47634,genomic DNA,159467,Gossypium capitis-viridis,953445-1,Malvaceae,Gossypium,anomalum,senarense,Gossypium anomalum subsp. senarense,SUBSPECIES,Synonym,,,
NC_018112.1,Gossypium areysianum,47636,genomic DNA,159572,Gossypium areysianum,559666-1,Malvaceae,Gossypium,areysianum,,Gossypium areysianum,SPECIES,Accepted,,,
NC_018113.1,Gossypium robinsonii,3636,genomic DNA,159849,Gossypium robinsonii,559811-1,Malvaceae,Gossypium,robinsonii,,Gossypium robinsonii,SPECIES,Accepted,,,
NC_018114.1,Erycina pusilla,154679,genomic DNA,143164,Erycina pusilla,1021256-1,Orchidaceae,Erycina,pusilla,,Erycina pusilla,SPECIES,Accepted,,,
NC_018117.1,Datura stramonium,4076,genomic DNA,155871,Datura stramonium,314738-2,Solanaceae,Datura,stramonium,,Datura stramonium,SPECIES,Accepted,,,
NC_018357.1,Magnolia denudata,85856,genomic DNA,160053,Magnolia denudata,554678-1,Magnoliaceae,Magnolia,denudata,,Magnolia denudata,SPECIES,Accepted,,,
NC_018541.1,Elodea canadensis,100364,genomic DNA,156700,Elodea canadensis,90075-2,Hydrocharitaceae,Elodea,canadensis,,Elodea canadensis,SPECIES,Accepted,,,
NC_018552.1,Capsicum annuum,4072,genomic DNA,156781,Capsicum annuum,316944-2,Solanaceae,Capsicum,annuum,,Capsicum annuum,SPECIES,Accepted,,,
NC_018565.1,Pachycladon enysii,414717,genomic DNA,154896,Pachycladon enysii,20010440-1,Brassicaceae,Pachycladon,enysii,,Pachycladon enysii,SPECIES,Accepted,,,
NC_018766.1,Fragaria vesca subsp. bracteata,157670,genomic DNA,129788,Fragaria vesca subsp. bracteata,105486-2,Rosaceae,Fragaria,vesca,bracteata,Fragaria vesca subsp. bracteata,SUBSPECIES,Accepted,,,
NC_018767.1,Fragaria mandshurica,538574,genomic DNA,129805,Fragaria mandshurica,70029135-1,Rosaceae,Fragaria,mandshurica,,Fragaria mandshurica,SPECIES,Accepted,,,
NC_019601.1,Fragaria chiloensis,101007,genomic DNA,155603,Fragaria chiloensis,724988-1,Rosaceae,Fragaria,chiloensis,,Fragaria chiloensis,SPECIES,Accepted,,,
NC_019602.1,Fragaria virginiana,101015,genomic DNA,155621,Fragaria virginiana,318974-2,Rosaceae,Fragaria,virginiana,,Fragaria virginiana,SPECIES,Accepted,,,
NC_019616.1,Vaccinium macrocarpon,13750,genomic DNA,176045,Vaccinium macrocarpon,261912-2,Ericaceae,Vaccinium,macrocarpon,,Vaccinium macrocarpon,SPECIES,Accepted,,,
NC_019648.1,Festuca altissima,145835,genomic DNA,135272,Festuca altissima,402327-1,Poaceae,Festuca,altissima,,Festuca altissima,SPECIES,Accepted,,,
NC_019649.1,Festuca ovina,98750,genomic DNA,133165,Festuca ovina,403212-1,Poaceae,Festuca,ovina,,Festuca ovina,SPECIES,Accepted,,,
NC_019650.1,Festuca pratensis,4608,genomic DNA,135291,Festuca pratensis,30010036-2,Poaceae,Festuca,rubra,,Festuca rubra,SPECIES,Synonym,,,
NC_019651.1,Lolium multiflorum,4521,genomic DNA,135175,Lolium multiflorum,407486-1,Poaceae,Lolium,multiflorum,,Lolium multiflorum,SPECIES,Accepted,,,
NC_020019.1,Camellia sinensis,4442,genomic DNA,157103,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
NC_020098.1,Tectona grandis,41396,genomic DNA,153953,Tectona grandis,864923-1,Lamiaceae,Tectona,grandis,,Tectona grandis,SPECIES,Accepted,,,
NC_020146.1,Equisetum hyemale,3262,genomic DNA,131760,Equisetum hyemale,92939-2,Equisetaceae,Equisetum,hyemale,,Equisetum hyemale,SPECIES,Accepted,,,
NC_020147.1,Ophioglossum californicum,1267209,genomic DNA,138270,Ophioglossum californicum,17167320-1,Ophioglossaceae,Ophioglossum,californicum,,Ophioglossum californicum,SPECIES,Accepted,,,
NC_020152.1,Quercus rubra,3512,genomic DNA,161304,Quercus rubra,296701-1,Fagaceae,Quercus,rubra,,Quercus rubra,SPECIES,Accepted,,,
NC_020316.1,Magnolia officinalis,85864,genomic DNA,160183,Magnolia officinalis,554787-1,Magnoliaceae,Magnolia,officinalis,,Magnolia officinalis,SPECIES,Accepted,,,
NC_020317.1,Magnolia officinalis subsp. biloba,85865,genomic DNA,160105,Magnolia officinalis subsp. biloba,50997083-1,Magnoliaceae,Magnolia,officinalis,biloba,Magnolia officinalis var. biloba,VARIETY,Homotypic_Synonym,,,
NC_020318.1,Magnolia grandiflora,3406,genomic DNA,159623,Magnolia grandiflora,554723-1,Magnoliaceae,Magnolia,grandiflora,,Magnolia grandiflora,SPECIES,Accepted,,,
NC_020319.1,Cycas revoluta,3396,genomic DNA,162489,Cycas revoluta,328823-2,Cycadaceae,Cycas,revoluta,,Cycas revoluta,SPECIES,Accepted,,,
NC_020320.1,Chrysanthemum indicum,146995,genomic DNA,150972,Chrysanthemum indicum,193510-1,Asteraceae,Chrysanthemum,indicum,,Chrysanthemum indicum,SPECIES,Accepted,,,
NC_020321.1,Taxus mairei,120273,genomic DNA,127665,Taxus mairei,828365-1,Taxaceae,Taxus,mairei,,Taxus mairei,SPECIES,Accepted,,,
NC_020341.1,Arundinaria gigantea,4591,genomic DNA,138935,Arundinaria gigantea,1126471-2,Poaceae,Arundinaria,gigantea,,Arundinaria gigantea,SPECIES,Accepted,,,
NC_020361.1,Podocarpus totara,56901,genomic DNA,133259,Podocarpus totara,263597-1,Podocarpaceae,Podocarpus,totara,,Podocarpus totara,SPECIES,Accepted,,,
NC_020362.1,Heliconia collinsiana,1276543,genomic DNA,161907,Heliconia collinsiana,119336-2,Heliconiaceae,Heliconia,collinsiana,,Heliconia collinsiana,SPECIES,Accepted,,,
NC_020363.1,Zingiber spectabile,188518,genomic DNA,155890,Zingiber spectabile,798388-1,Zingiberaceae,Zingiber,spectabile,,Zingiber spectabile,SPECIES,Accepted,,,
NC_020364.1,Pseudophoenix vinifera,131289,genomic DNA,157829,Pseudophoenix vinifera,669309-1,Arecaceae,Pseudophoenix,vinifera,,Pseudophoenix vinifera,SPECIES,Accepted,,,
NC_020365.1,Calamus caryotoides,244023,genomic DNA,157270,Calamus caryotoides,665016-1,Arecaceae,Calamus,caryotoides,,Calamus caryotoides,SPECIES,Accepted,,,
NC_020366.1,Bismarckia nobilis,292647,genomic DNA,158210,Bismarckia nobilis,664859-1,Arecaceae,Bismarckia,nobilis,,Bismarckia nobilis,SPECIES,Accepted,,,
NC_020367.1,Dasypogon bromeliifolius,101696,genomic DNA,157858,Dasypogon bromeliifolius,442534-1,Dasypogonaceae,Dasypogon,bromeliifolius,,Dasypogon bromeliifolius,SPECIES,Accepted,,,
NC_020372.1,Trithuria inconspicua,405043,genomic DNA,165389,Trithuria inconspicua,163050-1,Hydatellaceae,Trithuria,inconspicua,,Trithuria inconspicua,SPECIES,Accepted,,,
NC_020431.1,Salvia miltiorrhiza,226208,genomic DNA,151328,Salvia miltiorrhiza,456707-1,Lamiaceae,Salvia,miltiorrhiza,,Salvia miltiorrhiza,SPECIES,Accepted,,,
NC_020607.1,Artemisia frigida,395280,genomic DNA,151076,Artemisia frigida,302292-2,Asteraceae,Artemisia,frigida,,Artemisia frigida,SPECIES,Accepted,,,
NC_021091.1,Vigna angularis,3914,genomic DNA,151683,Vigna angularis,525291-1,Fabaceae,Vigna,angularis,,Vigna angularis,SPECIES,Accepted,,,
NC_021102.1,Pachycladon cheesemanii,106773,genomic DNA,154498,Pachycladon cheesemanii,20010449-1,Brassicaceae,Pachycladon,cheesemanii,,Pachycladon cheesemanii,SPECIES,Accepted,,,
NC_021110.1,Cephalotaxus oliveri,147282,genomic DNA,134337,Cephalotaxus oliveri,261821-1,Taxaceae,Cephalotaxus,oliveri,,Cephalotaxus oliveri,SPECIES,Accepted,,,
NC_021111.1,Cistanche deserticola,161395,genomic DNA,102657,Cistanche deserticola,957757-1,Orobanchaceae,Cistanche,deserticola,,Cistanche deserticola,SPECIES,Accepted,,,
NC_021121.1,Ardisia polysticta,1265925,genomic DNA,156506,Ardisia polysticta,587443-1,Primulaceae,Ardisia,polysticta,,Ardisia polysticta,SPECIES,Accepted,,,
NC_021372.1,Pharus latifolius,38686,genomic DNA,142077,Pharus latifolius,316520-2,Poaceae,Pharus,latifolius,,Pharus latifolius,SPECIES,Accepted,,,
NC_021423.1,Catharanthus roseus,4058,genomic DNA,154950,Catharanthus roseus,77880-1,Apocynaceae,Catharanthus,roseus,,Catharanthus roseus,SPECIES,Accepted,,,
NC_021425.1,Tetracentron sinense,13715,genomic DNA,164467,Tetracentron sinense,555255-1,Trochodendraceae,Tetracentron,sinense,,Tetracentron sinense,SPECIES,Accepted,,,
NC_021426.1,Trochodendron aralioides,4407,genomic DNA,165945,Trochodendron aralioides,927850-1,Trochodendraceae,Trochodendron,aralioides,,Trochodendron aralioides,SPECIES,Accepted,,,
NC_021429.1,Cymbidium aloifolium,112603,genomic DNA,156904,Cymbidium aloifolium,624936-1,Orchidaceae,Cymbidium,aloifolium,,Cymbidium aloifolium,SPECIES,Accepted,,,
NC_021430.1,Cymbidium sinense,112615,genomic DNA,155548,Cymbidium sinense,625174-1,Orchidaceae,Cymbidium,sinense,,Cymbidium sinense,SPECIES,Accepted,,,
NC_021431.1,Cymbidium tortisepalum,162386,genomic DNA,155627,Cymbidium tortisepalum,625207-1,Orchidaceae,Cymbidium,tortisepalum,,Cymbidium tortisepalum,SPECIES,Accepted,,,
NC_021432.1,Cymbidium tracyanum,160538,genomic DNA,156286,Cymbidium tracyanum,77110029-1,Orchidaceae,Cymbidium,tracyanum,,Cymbidium tracyanum,SPECIES,Accepted,,,
NC_021433.1,Cymbidium mannii,1324860,genomic DNA,155308,Cymbidium mannii,624978-1,Orchidaceae,Cymbidium,crassifolium,,Cymbidium crassifolium,SPECIES,Synonym,,,
NC_021437.1,Cunninghamia lanceolata,28977,genomic DNA,135334,Cunninghamia lanceolata,676725-1,Cupressaceae,Cunninghamia,lanceolata,,Cunninghamia lanceolata,SPECIES,Accepted,,,
NC_021438.1,Gnetum montanum,3381,genomic DNA,115019,Gnetum montanum,383546-1,Gnetaceae,Gnetum,montanum,,Gnetum montanum,SPECIES,Accepted,,,
NC_021439.1,Pinus massoniana,88730,genomic DNA,119739,Pinus massoniana,60437819-2,Pinaceae,Pinus,massoniana,,Pinus massoniana,SPECIES,Accepted,,,
NC_021440.1,Pinus taeda,3352,genomic DNA,121530,Pinus taeda,263357-1,Pinaceae,Pinus,taeda,,Pinus taeda,SPECIES,Accepted,,,
NC_021441.1,Taiwania flousiana,99815,genomic DNA,131413,Taiwania flousiana,263753-1,Cupressaceae,Taiwania,cryptomerioides,,Taiwania cryptomerioides,SPECIES,Synonym,,,
NC_021449.1,Utricularia gibba,13748,genomic DNA,152113,Utricularia gibba,526777-1,Lentibulariaceae,Utricularia,gibba,,Utricularia gibba,SPECIES,Accepted,,,
NC_021455.1,Prinsepia utilis,1308043,genomic DNA,156328,Prinsepia utilis,729396-1,Rosaceae,Prinsepia,utilis,,Prinsepia utilis,SPECIES,Accepted,,,
NC_021456.1,Picea abies,3329,genomic DNA,124084,Picea abies,262609-1,Pinaceae,Picea,abies,,Picea abies,SPECIES,Accepted,,,
NC_021636.1,Glycine tomentella,44015,genomic DNA,152728,Glycine tomentella,496884-1,Fabaceae,Glycine,tomentella,,Glycine tomentella,SPECIES,Accepted,,,
NC_021645.1,Glycine cyrtoloba,45689,genomic DNA,152381,Glycine cyrtoloba,904270-1,Fabaceae,Glycine,cyrtoloba,,Glycine cyrtoloba,SPECIES,Accepted,,,
NC_021646.1,Glycine stenophita,96944,genomic DNA,152618,Glycine stenophita,320412-2,Fabaceae,Glycine,stenophita,,Glycine stenophita,SPECIES,Accepted,,,
NC_021647.1,Glycine canescens,48924,genomic DNA,152518,Glycine canescens,496682-1,Fabaceae,Glycine,canescens,,Glycine canescens,SPECIES,Accepted,,,
NC_021648.1,Glycine dolichocarpa,82538,genomic DNA,152804,Glycine dolichocarpa,960498-1,Fabaceae,Glycine,dolichocarpa,,Glycine dolichocarpa,SPECIES,Accepted,,,
NC_021649.1,Glycine falcata,45690,genomic DNA,153023,Glycine falcata,496715-1,Fabaceae,Glycine,falcata,,Glycine falcata,SPECIES,Accepted,,,
NC_021650.1,Glycine syndetika,713886,genomic DNA,152783,Glycine syndetika,77076400-1,Fabaceae,Glycine,syndetika,,Glycine syndetika,SPECIES,Accepted,,,
NC_021760.1,Triticum monococcum,4568,genomic DNA,116399,Triticum monococcum,425811-1,Poaceae,Triticum,monococcum,,Triticum monococcum,SPECIES,Accepted,,,
NC_021761.1,Secale cereale,4550,genomic DNA,114843,Secale cereale,421164-1,Poaceae,Secale,cereale,,Secale cereale,SPECIES,Accepted,,,
NC_021762.1,Triticum urartu,4572,genomic DNA,115773,Triticum urartu,426002-1,Poaceae,Triticum,urartu,,Triticum urartu,SPECIES,Accepted,,,
NC_021936.1,Najas flexilis,29650,genomic DNA,156366,Najas flexilis,30063340-2,Hydrocharitaceae,Najas,flexilis,,Najas flexilis,SPECIES,Accepted,,,
NC_022133.1,Aegilops tauschii,37682,genomic DNA,114112,Aegilops tauschii,384652-1,Poaceae,Aegilops,tauschii,,Aegilops tauschii,SPECIES,Accepted,,,
NC_022135.1,Aegilops speltoides,4573,genomic DNA,113536,Aegilops speltoides,384645-1,Poaceae,Aegilops,speltoides,,Aegilops speltoides,SPECIES,Accepted,,,
NC_022136.1,Lygodium japonicum,13824,genomic DNA,157260,Lygodium japonicum,17143040-1,Schizaeaceae,Lygodium,japonicum,,Lygodium japonicum,SPECIES,Accepted,,,
NC_022137.1,Marsilea crenata,388472,genomic DNA,151628,Marsilea crenata,17145140-1,Marsileaceae,Marsilea,minuta,,Marsilea minuta,SPECIES,Synonym,,,
NC_022264.1,Camellia taliensis,182317,genomic DNA,156974,Camellia taliensis,829983-1,Theaceae,Camellia,taliensis,,Camellia taliensis,SPECIES,Accepted,,,
NC_022378.1,Eucalyptus obliqua,36592,genomic DNA,159527,Eucalyptus obliqua,593175-1,Myrtaceae,Eucalyptus,obliqua,,Eucalyptus obliqua,SPECIES,Accepted,,,
NC_022379.1,Eucalyptus radiata,87679,genomic DNA,159529,Eucalyptus radiata,593296-1,Myrtaceae,Eucalyptus,radiata,,Eucalyptus radiata,SPECIES,Accepted,,,
NC_022380.1,Eucalyptus delegatensis,87669,genomic DNA,159724,Eucalyptus delegatensis,592873-1,Myrtaceae,Eucalyptus,delegatensis,,Eucalyptus delegatensis,SPECIES,Accepted,,,
NC_022381.1,Eucalyptus verrucata,582381,genomic DNA,160109,Eucalyptus verrucata,981670-1,Myrtaceae,Eucalyptus,verrucata,,Eucalyptus verrucata,SPECIES,Accepted,,,
NC_022382.1,Eucalyptus baxteri,1171781,genomic DNA,160032,Eucalyptus baxteri,592722-1,Myrtaceae,Eucalyptus,baxteri,,Eucalyptus baxteri,SPECIES,Accepted,,,
NC_022383.1,Eucalyptus diversifolia,87670,genomic DNA,159954,Eucalyptus diversifolia,592886-1,Myrtaceae,Eucalyptus,diversifolia,,Eucalyptus diversifolia,SPECIES,Accepted,,,
NC_022384.1,Eucalyptus sieberi,87684,genomic DNA,159985,Eucalyptus sieberi,593360-1,Myrtaceae,Eucalyptus,sieberi,,Eucalyptus sieberi,SPECIES,Accepted,,,
NC_022385.1,Eucalyptus elata,87672,genomic DNA,159899,Eucalyptus elata,592904-1,Myrtaceae,Eucalyptus,elata,,Eucalyptus elata,SPECIES,Accepted,,,
NC_022386.1,Eucalyptus regnans,87681,genomic DNA,160031,Eucalyptus regnans,593303-1,Myrtaceae,Eucalyptus,regnans,,Eucalyptus regnans,SPECIES,Accepted,,,
NC_022387.1,Eucalyptus umbra,87688,genomic DNA,159576,Eucalyptus umbra,593440-1,Myrtaceae,Eucalyptus,umbra,,Eucalyptus umbra,SPECIES,Accepted,,,
NC_022388.1,Eucalyptus cloeziana,34320,genomic DNA,160015,Eucalyptus cloeziana,592804-1,Myrtaceae,Eucalyptus,cloeziana,,Eucalyptus cloeziana,SPECIES,Accepted,,,
NC_022389.1,Eucalyptus patens,582372,genomic DNA,160187,Eucalyptus patens,593220-1,Myrtaceae,Eucalyptus,patens,,Eucalyptus patens,SPECIES,Accepted,,,
NC_022390.1,Eucalyptus marginata,183836,genomic DNA,160076,Eucalyptus marginata,593101-1,Myrtaceae,Eucalyptus,marginata,,Eucalyptus marginata,SPECIES,Accepted,,,
NC_022391.1,Eucalyptus curtisii,34319,genomic DNA,160038,Eucalyptus curtisii,592849-1,Myrtaceae,Eucalyptus,curtisii,,Eucalyptus curtisii,SPECIES,Accepted,,,
NC_022392.1,Eucalyptus melliodora,183838,genomic DNA,160386,Eucalyptus melliodora,593117-1,Myrtaceae,Eucalyptus,melliodora,,Eucalyptus melliodora,SPECIES,Accepted,,,
